YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2022,2022,TN,Tennessee,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,33.3,33.3,"$50,000 - $74,999",,"(35.68094058000048, -85.77449091399967)",OWS,OWS1,Q037,VALUE,47,Income,"$50,000 - $74,999",INC,INC5075
2022,2022,TN,Tennessee,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,27.5,27.5,"$15,000 - $24,999",,"(35.68094058000048, -85.77449091399967)",OWS,OWS1,Q037,VALUE,47,Income,"$15,000 - $24,999",INC,INC1525
2022,2022,TN,Tennessee,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,48.9,48.9,"Less than $15,000",,"(35.68094058000048, -85.77449091399967)",PA,PA1,Q047,VALUE,47,Income,"Less than $15,000",INC,INCLESS15
2022,2022,TN,Tennessee,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,25.7,25.7,"$50,000 - $74,999",,"(35.68094058000048, -85.77449091399967)",PA,PA1,Q047,VALUE,47,Income,"$50,000 - $74,999",INC,INC5075
2022,2022,TN,Tennessee,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,32.6,32.6,"$25,000 - $34,999",,"(35.68094058000048, -85.77449091399967)",PA,PA1,Q047,VALUE,47,Income,"$25,000 - $34,999",INC,INC2535
2022,2022,TN,Tennessee,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,39.2,39.2,"$15,000 - $24,999",,"(35.68094058000048, -85.77449091399967)",PA,PA1,Q047,VALUE,47,Income,"$15,000 - $24,999",INC,INC1525
2022,2022,TN,Tennessee,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,34.2,34.2,Data not reported,,"(35.68094058000048, -85.77449091399967)",OWS,OWS1,Q037,VALUE,47,Income,Data not reported,INC,INCNR
2022,2022,TN,Tennessee,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,31.6,31.6,"$75,000 or greater",,"(35.68094058000048, -85.77449091399967)",OWS,OWS1,Q037,VALUE,47,Income,"$75,000 or greater",INC,INC75PLUS
2022,2022,TX,Texas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,32.8,32.8,"$25,000 - $34,999",,"(31.827240407000488, -99.42677020599967)",PA,PA1,Q047,VALUE,48,Income,"$25,000 - $34,999",INC,INC2535
2022,2022,TX,Texas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,20.9,20.9,"$50,000 - $74,999",,"(31.827240407000488, -99.42677020599967)",PA,PA1,Q047,VALUE,48,Income,"$50,000 - $74,999",INC,INC5075
2022,2022,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,41.4,41.4,"Less than $15,000",,"(31.827240407000488, -99.42677020599967)",OWS,OWS1,Q036,VALUE,48,Income,"Less than $15,000",INC,INCLESS15
2022,2022,TX,Texas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,38.3,38.3,"Less than $15,000",,"(31.827240407000488, -99.42677020599967)",PA,PA1,Q047,VALUE,48,Income,"Less than $15,000",INC,INCLESS15
2022,2022,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,34.1,34.1,"$15,000 - $24,999",,"(31.827240407000488, -99.42677020599967)",OWS,OWS1,Q037,VALUE,48,Income,"$15,000 - $24,999",INC,INC1525
2022,2022,TX,Texas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,30.2,30.2,"$35,000 - $49,999",,"(31.827240407000488, -99.42677020599967)",PA,PA1,Q047,VALUE,48,Income,"$35,000 - $49,999",INC,INC3550
2022,2022,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35.1,35.1,"$75,000 or greater",,"(31.827240407000488, -99.42677020599967)",OWS,OWS1,Q036,VALUE,48,Income,"$75,000 or greater",INC,INC75PLUS
2022,2022,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,38.3,38.3,"$50,000 - $74,999",,"(31.827240407000488, -99.42677020599967)",OWS,OWS1,Q036,VALUE,48,Income,"$50,000 - $74,999",INC,INC5075
2022,2022,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,34.6,34.6,"$75,000 or greater",,"(31.827240407000488, -99.42677020599967)",OWS,OWS1,Q037,VALUE,48,Income,"$75,000 or greater",INC,INC75PLUS
2022,2022,TX,Texas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,33.6,33.6,"$15,000 - $24,999",,"(31.827240407000488, -99.42677020599967)",PA,PA1,Q047,VALUE,48,Income,"$15,000 - $24,999",INC,INC1525
2022,2022,TX,Texas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,18.6,18.6,"$75,000 or greater",,"(31.827240407000488, -99.42677020599967)",PA,PA1,Q047,VALUE,48,Income,"$75,000 or greater",INC,INC75PLUS
2022,2022,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32.7,32.7,Data not reported,,"(31.827240407000488, -99.42677020599967)",OWS,OWS1,Q036,VALUE,48,Income,Data not reported,INC,INCNR
2022,2022,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,33.3,33.3,"$35,000 - $49,999",,"(31.827240407000488, -99.42677020599967)",OWS,OWS1,Q037,VALUE,48,Income,"$35,000 - $49,999",INC,INC3550
2022,2022,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,32.9,32.9,"$25,000 - $34,999",,"(31.827240407000488, -99.42677020599967)",OWS,OWS1,Q037,VALUE,48,Income,"$25,000 - $34,999",INC,INC2535
2022,2022,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,34.7,34.7,"$50,000 - $74,999",,"(31.827240407000488, -99.42677020599967)",OWS,OWS1,Q037,VALUE,48,Income,"$50,000 - $74,999",INC,INC5075
2022,2022,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,38.1,38.1,"$25,000 - $34,999",,"(31.827240407000488, -99.42677020599967)",OWS,OWS1,Q036,VALUE,48,Income,"$25,000 - $34,999",INC,INC2535
2022,2022,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,28.1,28.1,"Less than $15,000",,"(31.827240407000488, -99.42677020599967)",OWS,OWS1,Q037,VALUE,48,Income,"Less than $15,000",INC,INCLESS15
2022,2022,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.5,34.5,"$35,000 - $49,999",,"(31.827240407000488, -99.42677020599967)",OWS,OWS1,Q036,VALUE,48,Income,"$35,000 - $49,999",INC,INC3550
2022,2022,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,36.6,36.6,Data not reported,,"(31.827240407000488, -99.42677020599967)",OWS,OWS1,Q037,VALUE,48,Income,Data not reported,INC,INCNR
2022,2022,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,39.4,39.4,"$15,000 - $24,999",,"(31.827240407000488, -99.42677020599967)",OWS,OWS1,Q036,VALUE,48,Income,"$15,000 - $24,999",INC,INC1525
2022,2022,UT,Utah,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,14.6,14.6,Data not reported,,"(39.360700171000474, -111.58713063499971)",PA,PA1,Q047,VALUE,49,Income,Data not reported,INC,INCNR
2022,2022,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,26.9,26.9,"Less than $15,000",,"(39.360700171000474, -111.58713063499971)",OWS,OWS1,Q037,VALUE,49,Income,"Less than $15,000",INC,INCLESS15
2022,2022,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,34.7,34.7,"$25,000 - $34,999",,"(39.360700171000474, -111.58713063499971)",OWS,OWS1,Q037,VALUE,49,Income,"$25,000 - $34,999",INC,INC2535
2022,2022,UT,Utah,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,30.8,30.8,"$15,000 - $24,999",,"(39.360700171000474, -111.58713063499971)",PA,PA1,Q047,VALUE,49,Income,"$15,000 - $24,999",INC,INC1525
2022,2022,UT,Utah,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,12.8,12.8,"$75,000 or greater",,"(39.360700171000474, -111.58713063499971)",PA,PA1,Q047,VALUE,49,Income,"$75,000 or greater",INC,INC75PLUS
2022,2022,UT,Utah,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,24.4,24.4,"$25,000 - $34,999",,"(39.360700171000474, -111.58713063499971)",PA,PA1,Q047,VALUE,49,Income,"$25,000 - $34,999",INC,INC2535
2022,2022,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,35.6,35.6,"$75,000 or greater",,"(39.360700171000474, -111.58713063499971)",OWS,OWS1,Q037,VALUE,49,Income,"$75,000 or greater",INC,INC75PLUS
2022,2022,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,32.1,32.1,"$35,000 - $49,999",,"(39.360700171000474, -111.58713063499971)",OWS,OWS1,Q037,VALUE,49,Income,"$35,000 - $49,999",INC,INC3550
2022,2022,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.1,36.1,"$15,000 - $24,999",,"(39.360700171000474, -111.58713063499971)",OWS,OWS1,Q036,VALUE,49,Income,"$15,000 - $24,999",INC,INC1525
2022,2022,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,30.8,30.8,"$35,000 - $49,999",,"(39.360700171000474, -111.58713063499971)",OWS,OWS1,Q036,VALUE,49,Income,"$35,000 - $49,999",INC,INC3550
2022,2022,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,30.5,30.5,"$15,000 - $24,999",,"(39.360700171000474, -111.58713063499971)",OWS,OWS1,Q037,VALUE,49,Income,"$15,000 - $24,999",INC,INC1525
2022,2022,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.6,36.6,"$50,000 - $74,999",,"(39.360700171000474, -111.58713063499971)",OWS,OWS1,Q036,VALUE,49,Income,"$50,000 - $74,999",INC,INC5075
2022,2022,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.1,28.1,Data not reported,,"(39.360700171000474, -111.58713063499971)",OWS,OWS1,Q036,VALUE,49,Income,Data not reported,INC,INCNR
2022,2022,UT,Utah,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,23.1,23.1,"$35,000 - $49,999",,"(39.360700171000474, -111.58713063499971)",PA,PA1,Q047,VALUE,49,Income,"$35,000 - $49,999",INC,INC3550
2022,2022,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,34.7,34.7,Data not reported,,"(39.360700171000474, -111.58713063499971)",OWS,OWS1,Q037,VALUE,49,Income,Data not reported,INC,INCNR
2022,2022,UT,Utah,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,30.3,30.3,"Less than $15,000",,"(39.360700171000474, -111.58713063499971)",PA,PA1,Q047,VALUE,49,Income,"Less than $15,000",INC,INCLESS15
2022,2022,UT,Utah,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,14.3,14.3,"$50,000 - $74,999",,"(39.360700171000474, -111.58713063499971)",PA,PA1,Q047,VALUE,49,Income,"$50,000 - $74,999",INC,INC5075
2022,2022,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,34.6,34.6,"$50,000 - $74,999",,"(39.360700171000474, -111.58713063499971)",OWS,OWS1,Q037,VALUE,49,Income,"$50,000 - $74,999",INC,INC5075
2022,2022,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32.5,32.5,"$75,000 or greater",,"(39.360700171000474, -111.58713063499971)",OWS,OWS1,Q036,VALUE,49,Income,"$75,000 or greater",INC,INC75PLUS
2022,2022,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.1,33.1,"$25,000 - $34,999",,"(39.360700171000474, -111.58713063499971)",OWS,OWS1,Q036,VALUE,49,Income,"$25,000 - $34,999",INC,INC2535
2022,2022,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,40.3,40.3,"Less than $15,000",,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q036,VALUE,51,Income,"Less than $15,000",INC,INCLESS15
2022,2022,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31.5,31.5,Data not reported,,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q036,VALUE,51,Income,Data not reported,INC,INCNR
2022,2022,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,37.7,37.7,"$75,000 or greater",,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q036,VALUE,51,Income,"$75,000 or greater",INC,INC75PLUS
2022,2022,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,34.5,34.5,Data not reported,,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q037,VALUE,51,Income,Data not reported,INC,INCNR
2022,2022,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,42,42,"$25,000 - $34,999",,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q036,VALUE,51,Income,"$25,000 - $34,999",INC,INC2535
2022,2022,VA,Virginia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,17.1,17.1,Data not reported,,"(37.54268067400045, -78.45789046299967)",PA,PA1,Q047,VALUE,51,Income,Data not reported,INC,INCNR
2022,2022,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,26.3,26.3,"$25,000 - $34,999",,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q037,VALUE,51,Income,"$25,000 - $34,999",INC,INC2535
2022,2022,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,33.5,33.5,"$50,000 - $74,999",,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q037,VALUE,51,Income,"$50,000 - $74,999",INC,INC5075
2022,2022,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,37.2,37.2,"$50,000 - $74,999",,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q036,VALUE,51,Income,"$50,000 - $74,999",INC,INC5075
2022,2022,VA,Virginia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,15.4,15.4,"$75,000 or greater",,"(37.54268067400045, -78.45789046299967)",PA,PA1,Q047,VALUE,51,Income,"$75,000 or greater",INC,INC75PLUS
2022,2022,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,37.9,37.9,"$15,000 - $24,999",,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q036,VALUE,51,Income,"$15,000 - $24,999",INC,INC1525
2022,2022,VA,Virginia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,23.9,23.9,"$35,000 - $49,999",,"(37.54268067400045, -78.45789046299967)",PA,PA1,Q047,VALUE,51,Income,"$35,000 - $49,999",INC,INC3550
2022,2022,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,31.2,31.2,"$75,000 or greater",,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q037,VALUE,51,Income,"$75,000 or greater",INC,INC75PLUS
2022,2022,VA,Virginia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,19.6,19.6,"$50,000 - $74,999",,"(37.54268067400045, -78.45789046299967)",PA,PA1,Q047,VALUE,51,Income,"$50,000 - $74,999",INC,INC5075
2022,2022,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,32.4,32.4,"$15,000 - $24,999",,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q037,VALUE,51,Income,"$15,000 - $24,999",INC,INC1525
2022,2022,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,29.4,29.4,"$35,000 - $49,999",,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q037,VALUE,51,Income,"$35,000 - $49,999",INC,INC3550
2022,2022,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,37.3,37.3,"$35,000 - $49,999",,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q036,VALUE,51,Income,"$35,000 - $49,999",INC,INC3550
2022,2022,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,20.6,20.6,"Less than $15,000",,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q037,VALUE,51,Income,"Less than $15,000",INC,INCLESS15
2022,2022,VA,Virginia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,31.4,31.4,"$25,000 - $34,999",,"(37.54268067400045, -78.45789046299967)",PA,PA1,Q047,VALUE,51,Income,"$25,000 - $34,999",INC,INC2535
2022,2022,VA,Virginia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,34.2,34.2,"$15,000 - $24,999",,"(37.54268067400045, -78.45789046299967)",PA,PA1,Q047,VALUE,51,Income,"$15,000 - $24,999",INC,INC1525
2022,2022,VA,Virginia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,37.7,37.7,"Less than $15,000",,"(37.54268067400045, -78.45789046299967)",PA,PA1,Q047,VALUE,51,Income,"Less than $15,000",INC,INCLESS15
2022,2022,VT,Vermont,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,22.1,22.1,"$35,000 - $49,999",,"(43.62538123900049, -72.51764079099962)",PA,PA1,Q047,VALUE,50,Income,"$35,000 - $49,999",INC,INC3550
2022,2022,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,30.5,30.5,"$35,000 - $49,999",,"(43.62538123900049, -72.51764079099962)",OWS,OWS1,Q037,VALUE,50,Income,"$35,000 - $49,999",INC,INC3550
2022,2022,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,30,30,"$15,000 - $24,999",,"(43.62538123900049, -72.51764079099962)",OWS,OWS1,Q037,VALUE,50,Income,"$15,000 - $24,999",INC,INC1525
2022,2022,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,22.6,22.6,Data not reported,,"(43.62538123900049, -72.51764079099962)",OWS,OWS1,Q036,VALUE,50,Income,Data not reported,INC,INCNR
2022,2022,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,27.8,27.8,"Less than $15,000",,"(43.62538123900049, -72.51764079099962)",OWS,OWS1,Q037,VALUE,50,Income,"Less than $15,000",INC,INCLESS15
2022,2022,VT,Vermont,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,16,16,Data not reported,,"(43.62538123900049, -72.51764079099962)",PA,PA1,Q047,VALUE,50,Income,Data not reported,INC,INCNR
2022,2022,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.1,34.1,"$25,000 - $34,999",,"(43.62538123900049, -72.51764079099962)",OWS,OWS1,Q036,VALUE,50,Income,"$25,000 - $34,999",INC,INC2535
2022,2022,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32.3,32.3,"$35,000 - $49,999",,"(43.62538123900049, -72.51764079099962)",OWS,OWS1,Q036,VALUE,50,Income,"$35,000 - $49,999",INC,INC3550
2022,2022,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,27.3,27.3,"$75,000 or greater",,"(43.62538123900049, -72.51764079099962)",OWS,OWS1,Q036,VALUE,50,Income,"$75,000 or greater",INC,INC75PLUS
2022,2022,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32.6,32.6,"$15,000 - $24,999",,"(43.62538123900049, -72.51764079099962)",OWS,OWS1,Q036,VALUE,50,Income,"$15,000 - $24,999",INC,INC1525
2022,2022,VT,Vermont,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,13.8,13.8,"$75,000 or greater",,"(43.62538123900049, -72.51764079099962)",PA,PA1,Q047,VALUE,50,Income,"$75,000 or greater",INC,INC75PLUS
2022,2022,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,27.8,27.8,"Less than $15,000",,"(43.62538123900049, -72.51764079099962)",OWS,OWS1,Q036,VALUE,50,Income,"Less than $15,000",INC,INCLESS15
2022,2022,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,36.2,36.2,Data not reported,,"(43.62538123900049, -72.51764079099962)",OWS,OWS1,Q037,VALUE,50,Income,Data not reported,INC,INCNR
2022,2022,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,27.4,27.4,"$50,000 - $74,999",,"(43.62538123900049, -72.51764079099962)",OWS,OWS1,Q036,VALUE,50,Income,"$50,000 - $74,999",INC,INC5075
2022,2022,VT,Vermont,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,43,43,"Less than $15,000",,"(43.62538123900049, -72.51764079099962)",PA,PA1,Q047,VALUE,50,Income,"Less than $15,000",INC,INCLESS15
2022,2022,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,35.3,35.3,"$75,000 or greater",,"(43.62538123900049, -72.51764079099962)",OWS,OWS1,Q037,VALUE,50,Income,"$75,000 or greater",INC,INC75PLUS
2022,2022,VT,Vermont,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,27.6,27.6,"$25,000 - $34,999",,"(43.62538123900049, -72.51764079099962)",PA,PA1,Q047,VALUE,50,Income,"$25,000 - $34,999",INC,INC2535
2022,2022,VT,Vermont,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,33.2,33.2,"$15,000 - $24,999",,"(43.62538123900049, -72.51764079099962)",PA,PA1,Q047,VALUE,50,Income,"$15,000 - $24,999",INC,INC1525
2022,2022,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,35.4,35.4,"$50,000 - $74,999",,"(43.62538123900049, -72.51764079099962)",OWS,OWS1,Q037,VALUE,50,Income,"$50,000 - $74,999",INC,INC5075
2022,2022,VT,Vermont,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,18,18,"$50,000 - $74,999",,"(43.62538123900049, -72.51764079099962)",PA,PA1,Q047,VALUE,50,Income,"$50,000 - $74,999",INC,INC5075
2022,2022,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,31,31,"$25,000 - $34,999",,"(43.62538123900049, -72.51764079099962)",OWS,OWS1,Q037,VALUE,50,Income,"$25,000 - $34,999",INC,INC2535
2022,2022,WA,Washington,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,30.6,30.6,"$15,000 - $24,999",,"(47.52227862900048, -120.47001078999972)",PA,PA1,Q047,VALUE,53,Income,"$15,000 - $24,999",INC,INC1525
2022,2022,WA,Washington,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.9,36.9,"Less than $15,000",,"(47.52227862900048, -120.47001078999972)",OWS,OWS1,Q036,VALUE,53,Income,"Less than $15,000",INC,INCLESS15
2022,2022,WA,Washington,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,30.2,30.2,"$15,000 - $24,999",,"(47.52227862900048, -120.47001078999972)",OWS,OWS1,Q037,VALUE,53,Income,"$15,000 - $24,999",INC,INC1525
2022,2022,WA,Washington,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,27.7,27.7,Data not reported,,"(47.52227862900048, -120.47001078999972)",OWS,OWS1,Q036,VALUE,53,Income,Data not reported,INC,INCNR
